user_id,product_id,up_order_count,up_first_order_number,up_last_order_number,up_average_cart_position,prod_tot_cnts,prod_reorder_tot_cnts,prod_buy_first_time_total_cnt,prod_reorder_ratio,prod_reorder_times,user_total_orders,user_sum_days_since_prior_order,user_mean_days_since_prior_order,user_reorder_ratio,user_total_products,user_distinct_products,user_average_basket,order_id,eval_set,time_since_last_order,up_order_rate,up_order_since_last_order,up_order_rate_since_first_order,reordered
15,196,5,15,22,2.2,35791,27791,8000,0.7764801207007348,4.473875,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.22727272727272727,0,0.625,
15,12427,10,1,20,2.1,6476,4797,1679,0.7407350216182829,3.8570577724836212,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.45454545454545453,2,0.45454545454545453,
15,1747,4,8,19,3.5,1448,886,562,0.611878453038674,2.5765124555160144,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.18181818181818182,3,0.26666666666666666,
15,10441,8,1,22,2.375,2909,2042,867,0.7019594362323822,3.3552479815455594,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.36363636363636365,0,0.36363636363636365,
15,11266,10,1,19,1.6,4081,3000,1081,0.7351139426611125,3.775208140610546,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.45454545454545453,3,0.45454545454545453,
15,14715,11,1,20,2.4545454545454546,8848,5723,3125,0.6468128390596745,2.83136,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.5,2,0.5,
15,27839,8,2,20,3.125,1597,1024,573,0.641202254226675,2.7870855148342057,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.36363636363636365,2,0.38095238095238093,
15,30292,1,5,5,3.0,186,64,122,0.34408602150537637,1.5245901639344264,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.045454545454545456,17,0.05555555555555555,
15,37059,1,6,6,3.0,562,155,407,0.27580071174377224,1.3808353808353808,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.045454545454545456,16,0.058823529411764705,
15,37710,9,2,19,2.111111111111111,12068,9443,2625,0.7824825986078886,4.597333333333333,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.4090909090909091,3,0.42857142857142855,
15,42862,1,2,2,3.0,21,7,14,0.3333333333333333,1.5,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.045454545454545456,20,0.047619047619047616,
15,43721,1,10,10,3.0,1550,1091,459,0.7038709677419355,3.3769063180827885,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.045454545454545456,12,0.07692307692307693,
15,48142,3,7,21,2.3333333333333335,3279,2296,983,0.7002134797194266,3.335707019328586,22,227.0,10.80952380952381,0.8676470588235294,72,13,3.272727272727273,2161313,test,7.0,0.13636363636363635,1,0.1875,
19,196,3,2,7,6.333333333333333,35791,27791,8000,0.7764801207007348,4.473875,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.3333333333333333,2,0.375,
19,17224,1,6,6,5.0,7987,4954,3033,0.6202579191185676,2.6333663039894493,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,3,0.25,
19,9387,1,9,9,16.0,36187,23537,12650,0.6504269489043026,2.8606324110671935,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,13249,2,2,5,10.0,14289,10998,3291,0.7696829729162292,4.341841385597083,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,4,0.25,
19,18987,1,7,7,30.0,6742,3498,3244,0.5188371403144467,2.0782983970406903,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,41319,1,2,2,22.0,6671,2782,3889,0.41702893119472345,1.7153509899717152,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,7,0.125,
19,14197,1,8,8,4.0,11279,3717,7562,0.3295504920648994,1.4915366305210263,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,1,0.5,
19,9076,1,9,9,17.0,55946,32592,23354,0.5825617559789797,2.3955639290913764,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,34827,1,2,2,25.0,543,247,296,0.4548802946593002,1.8344594594594594,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,7,0.125,
19,40348,1,7,7,24.0,6023,3206,2817,0.5322928773036693,2.1380901668441608,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,19468,1,4,4,29.0,5158,1108,4050,0.21481194261341605,1.2735802469135802,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,5,0.16666666666666666,
19,44234,1,7,7,3.0,7988,2667,5321,0.3338758137205809,1.5012215748919377,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,1241,1,5,5,2.0,499,202,297,0.40480961923847697,1.6801346801346801,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,4,0.2,
19,1832,2,1,6,11.5,5,1,4,0.2,1.25,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,3,0.2222222222222222,
19,2192,5,1,7,16.8,372,153,219,0.4112903225806452,1.6986301369863015,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.5555555555555556,2,0.5555555555555556,
19,2848,1,7,7,18.0,26,13,13,0.5,2.0,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,3110,1,6,6,9.0,22,3,19,0.13636363636363635,1.1578947368421053,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,3,0.25,
19,3334,1,7,7,32.0,297,134,163,0.4511784511784512,1.8220858895705523,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,3364,1,1,1,13.0,42,9,33,0.21428571428571427,1.2727272727272727,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,8,0.1111111111111111,
19,3747,2,4,7,15.5,36,8,28,0.2222222222222222,1.2857142857142856,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,2,0.3333333333333333,
19,3996,1,7,7,19.0,670,351,319,0.5238805970149254,2.1003134796238245,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,4817,1,9,9,9.0,245,111,134,0.4530612244897959,1.828358208955224,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,5183,3,4,6,16.666666666666668,392,200,192,0.5102040816326531,2.041666666666667,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.3333333333333333,3,0.5,
19,5209,2,1,6,10.5,17,6,11,0.35294117647058826,1.5454545454545454,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,3,0.2222222222222222,
19,5315,1,1,1,30.0,1180,302,878,0.2559322033898305,1.3439635535307517,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,8,0.1111111111111111,
19,6385,1,4,4,24.0,439,145,294,0.33029612756264237,1.4931972789115646,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,5,0.16666666666666666,
19,7559,1,2,2,26.0,12102,7183,4919,0.5935382581391505,2.4602561496239073,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,7,0.125,
19,9493,1,8,8,5.0,808,310,498,0.38366336633663367,1.6224899598393574,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,1,0.5,
19,9901,1,7,7,12.0,2356,1379,977,0.5853140916808149,2.4114636642784033,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,10823,2,3,6,9.0,631,171,460,0.27099841521394613,1.3717391304347826,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,3,0.2857142857142857,
19,10990,2,2,4,20.5,404,175,229,0.43316831683168316,1.7641921397379914,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,5,0.25,
19,11229,1,7,7,27.0,60,16,44,0.26666666666666666,1.3636363636363638,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,11613,1,1,1,4.0,88,36,52,0.4090909090909091,1.6923076923076923,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,8,0.1111111111111111,
19,11749,2,1,4,26.0,73,32,41,0.4383561643835616,1.7804878048780488,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,5,0.2222222222222222,
19,12108,4,2,7,6.25,107,72,35,0.6728971962616822,3.057142857142857,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.4444444444444444,2,0.5,
19,12318,1,1,1,11.0,71,6,65,0.08450704225352113,1.0923076923076924,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,8,0.1111111111111111,
19,13822,2,1,4,17.0,770,376,394,0.4883116883116883,1.9543147208121827,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,5,0.2222222222222222,
19,13921,2,2,4,22.5,373,145,228,0.38873994638069703,1.6359649122807016,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,5,0.25,
19,14147,1,9,9,12.0,5276,2721,2555,0.5157316148597423,2.0649706457925636,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,14252,3,1,4,9.333333333333334,2096,1210,886,0.5772900763358778,2.3656884875846504,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.3333333333333333,5,0.3333333333333333,
19,14905,1,9,9,11.0,240,63,177,0.2625,1.3559322033898304,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,15131,4,2,7,12.25,286,214,72,0.7482517482517482,3.9722222222222223,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.4444444444444444,2,0.5,
19,15482,1,7,7,31.0,448,238,210,0.53125,2.1333333333333333,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,15599,3,1,9,20.0,2184,911,1273,0.41712454212454214,1.715632364493323,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.3333333333333333,0,0.3333333333333333,
19,16855,1,9,9,18.0,526,242,284,0.4600760456273764,1.852112676056338,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,17008,8,1,9,11.25,7117,3700,3417,0.5198819727413236,2.082821188176763,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.8888888888888888,0,0.8888888888888888,
19,17464,1,5,5,10.0,16,0,16,0.0,1.0,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,4,0.2,
19,17763,3,2,4,9.333333333333334,108,28,80,0.25925925925925924,1.35,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.3333333333333333,5,0.375,
19,18102,1,7,7,2.0,611,314,297,0.513911620294599,2.057239057239057,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,18174,4,1,5,11.0,200,73,127,0.365,1.574803149606299,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.4444444444444444,4,0.4444444444444444,
19,18329,2,2,4,15.0,54,21,33,0.3888888888888889,1.6363636363636362,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,5,0.25,
19,18799,1,1,1,5.0,53,9,44,0.16981132075471697,1.2045454545454546,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,8,0.1111111111111111,
19,19341,1,6,6,8.0,125,67,58,0.536,2.155172413793103,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,3,0.25,
19,20156,1,7,7,14.0,1416,849,567,0.5995762711864406,2.4973544973544977,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,20607,1,4,4,1.0,1360,359,1001,0.2639705882352941,1.3586413586413586,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,5,0.16666666666666666,
19,20945,2,2,4,7.0,114,60,54,0.5263157894736842,2.111111111111111,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,5,0.25,
19,21001,1,7,7,26.0,57,18,39,0.3157894736842105,1.4615384615384617,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,21011,1,7,7,25.0,1824,590,1234,0.32346491228070173,1.4781199351701781,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,21333,1,7,7,37.0,11179,6364,4815,0.5692816888809374,2.3217030114226374,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,22520,2,1,4,8.5,796,442,354,0.5552763819095478,2.248587570621469,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,5,0.2222222222222222,
19,22608,1,9,9,15.0,74,19,55,0.25675675675675674,1.3454545454545455,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,22633,1,1,1,14.0,36,7,29,0.19444444444444445,1.2413793103448276,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,8,0.1111111111111111,
19,22782,1,7,7,15.0,918,576,342,0.6274509803921569,2.6842105263157894,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,22788,1,7,7,35.0,4306,2096,2210,0.48676265675801206,1.9484162895927601,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,22999,1,9,9,19.0,323,132,191,0.4086687306501548,1.6910994764397906,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,23483,2,1,5,19.5,126,53,73,0.42063492063492064,1.726027397260274,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,4,0.2222222222222222,
19,23734,1,7,7,39.0,21540,11458,10082,0.5319405756731662,2.136480856972823,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,24629,4,1,5,10.25,415,178,237,0.42891566265060244,1.7510548523206753,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.4444444444444444,4,0.4444444444444444,
19,25037,1,6,6,13.0,73,26,47,0.3561643835616438,1.5531914893617023,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,3,0.25,
19,25170,1,9,9,3.0,2279,472,1807,0.2071083808688021,1.2612064194798007,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,25232,1,5,5,3.0,2159,1043,1116,0.48309402501157944,1.9345878136200718,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,4,0.2,
19,25367,2,5,7,17.0,284,79,205,0.27816901408450706,1.3853658536585365,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,2,0.4,
19,25397,1,6,6,4.0,201,61,140,0.3034825870646766,1.4357142857142857,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,3,0.25,
19,26525,1,1,1,6.0,118,50,68,0.423728813559322,1.7352941176470589,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,8,0.1111111111111111,
19,27138,3,2,5,21.333333333333332,73,31,42,0.4246575342465753,1.7380952380952381,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.3333333333333333,4,0.375,
19,27742,1,5,5,25.0,43,18,25,0.4186046511627907,1.72,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,4,0.2,
19,28221,1,7,7,36.0,1268,892,376,0.7034700315457413,3.372340425531915,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,28634,1,2,2,14.0,2518,1607,911,0.6382049245432884,2.7639956092206366,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,7,0.125,
19,28805,1,9,9,7.0,1165,87,1078,0.07467811158798283,1.0807050092764379,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,29255,1,7,7,22.0,142,87,55,0.6126760563380281,2.581818181818182,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,29284,1,7,7,34.0,436,186,250,0.42660550458715596,1.744,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,29294,1,2,2,21.0,7,1,6,0.14285714285714285,1.1666666666666667,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,7,0.125,
19,29577,2,4,5,12.5,554,265,289,0.47833935018050544,1.9169550173010381,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,4,0.3333333333333333,
19,30123,3,1,6,20.0,203,88,115,0.43349753694581283,1.7652173913043478,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.3333333333333333,3,0.3333333333333333,
19,30606,1,4,4,25.0,44,5,39,0.11363636363636363,1.1282051282051282,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,5,0.16666666666666666,
19,30696,1,5,5,5.0,8880,5335,3545,0.6007882882882883,2.5049365303244007,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,4,0.2,
19,30960,1,8,8,3.0,2166,991,1175,0.45752539242843954,1.843404255319149,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,1,0.5,
19,31087,1,9,9,21.0,1066,387,679,0.3630393996247655,1.5699558173784978,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,31487,3,7,9,7.333333333333333,3049,1702,1347,0.5582158084617908,2.2635486265775797,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.3333333333333333,0,1.0,
19,31591,1,1,1,10.0,24,3,21,0.125,1.1428571428571428,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,8,0.1111111111111111,
19,31707,1,1,1,27.0,232,59,173,0.2543103448275862,1.3410404624277457,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,8,0.1111111111111111,
19,31725,1,7,7,17.0,1586,909,677,0.573139974779319,2.342688330871492,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,33082,1,5,5,23.0,55,38,17,0.6909090909090909,3.235294117647059,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,4,0.2,
19,33122,2,6,7,5.0,1795,1050,745,0.584958217270195,2.4093959731543624,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,2,0.5,
19,33136,1,4,4,23.0,411,170,241,0.41362530413625304,1.7053941908713695,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,5,0.16666666666666666,
19,33756,3,1,4,16.0,1049,560,489,0.5338417540514776,2.14519427402863,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.3333333333333333,5,0.3333333333333333,
19,34690,3,4,9,10.333333333333334,1170,728,442,0.6222222222222222,2.6470588235294117,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.3333333333333333,0,0.5,
19,34724,1,7,7,42.0,17,9,8,0.5294117647058824,2.125,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,34887,1,1,1,19.0,492,196,296,0.3983739837398374,1.6621621621621623,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,8,0.1111111111111111,
19,35042,1,9,9,20.0,13525,6696,6829,0.49508317929759704,1.980524234880656,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,0,1.0,
19,35123,6,1,7,12.166666666666666,1797,849,948,0.4724540901502504,1.8955696202531644,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.6666666666666666,2,0.6666666666666666,
19,35887,1,7,7,21.0,9877,5407,4470,0.5474334312038068,2.209619686800895,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
19,36227,2,1,2,9.5,1611,939,672,0.5828677839851024,2.397321428571429,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.2222222222222222,7,0.2222222222222222,
19,36562,1,4,4,21.0,23,2,21,0.08695652173913043,1.0952380952380953,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,5,0.16666666666666666,
19,37066,1,7,7,13.0,1964,1276,688,0.6496945010183299,2.854651162790698,9,76.0,9.5,0.4127906976744186,204,133,22.666666666666668,1735923,test,8.0,0.1111111111111111,2,0.3333333333333333,
